"gene_id","biotype","source"
"ATcirc_00409","circRNA","DevSeq"
"ATcirc_00410","circRNA","DevSeq"
"ATcirc_00411","circRNA","DevSeq"
"ATcirc_00412","circRNA","DevSeq"
"ATcirc_00413","circRNA","DevSeq"
"ATcirc_00414","circRNA","DevSeq"
"ATcirc_00415","circRNA","DevSeq"
"ATcirc_00416","circRNA","DevSeq"
"ATcirc_00417","circRNA","DevSeq"
"ATcirc_00418","circRNA","DevSeq"
"ATcirc_00419","circRNA","DevSeq"
"ATcirc_00420","circRNA","DevSeq"
"ATcirc_00421","circRNA","DevSeq"
"ATcirc_00423","circRNA","DevSeq"
"ATcirc_00424","circRNA","DevSeq"
"ATcirc_00425","circRNA","DevSeq"
"ATcirc_00426","circRNA","DevSeq"
"ATcirc_00427","circRNA","DevSeq"
"ATcirc_00429","circRNA","DevSeq"
"ATcirc_00430","circRNA","DevSeq"
"ATcirc_00431","circRNA","DevSeq"
"ATcirc_00432","circRNA","DevSeq"
"ATcirc_00433","circRNA","DevSeq"
"ATcirc_00434","circRNA","DevSeq"
"ATcirc_00435","circRNA","DevSeq"
"ATcirc_00436","circRNA","DevSeq"
"ATcirc_00437","circRNA","DevSeq"
"ATcirc_00438","circRNA","DevSeq"
"ATcirc_00439","circRNA","DevSeq"
"ATcirc_00441","circRNA","DevSeq"
"ATcirc_00442","circRNA","DevSeq"
"ATcirc_00444","circRNA","DevSeq"
"ATcirc_00445","circRNA","DevSeq"
"ATcirc_00446","circRNA","DevSeq"
"ATcirc_00447","circRNA","DevSeq"
"ATcirc_00448","circRNA","DevSeq"
"ATcirc_00449","circRNA","DevSeq"
"ATcirc_00450","circRNA","DevSeq"
"ATcirc_00451","circRNA","DevSeq"
"ATcirc_00452","circRNA","DevSeq"
"ATcirc_00453","circRNA","DevSeq"
"ATcirc_00454","circRNA","DevSeq"
"ATcirc_00456","circRNA","DevSeq"
"ATcirc_00457","circRNA","DevSeq"
"ATcirc_00458","circRNA","DevSeq"
"ATcirc_00459","circRNA","DevSeq"
"ATcirc_00461","circRNA","DevSeq"
"ATcirc_00463","circRNA","DevSeq"
"ATcirc_00464","circRNA","DevSeq"
"ATcirc_00466","circRNA","DevSeq"
"ATcirc_00467","circRNA","DevSeq"
"ATcirc_00468","circRNA","DevSeq"
"ATcirc_00469","circRNA","DevSeq"
"ATcirc_00470","circRNA","DevSeq"
"ATcirc_00471","circRNA","DevSeq"
"ATcirc_00472","circRNA","DevSeq"
"ATcirc_00473","circRNA","DevSeq"
"ATcirc_00474","circRNA","DevSeq"
"ATcirc_00475","circRNA","DevSeq"
"ATcirc_00476","circRNA","DevSeq"
"ATcirc_00477","circRNA","DevSeq"
"ATcirc_00478","circRNA","DevSeq"
"ATcirc_00480","circRNA","DevSeq"
"ATcirc_00481","circRNA","DevSeq"
"ATcirc_00482","circRNA","DevSeq"
"ATcirc_00483","circRNA","DevSeq"
"ATcirc_00484","circRNA","DevSeq"
"ATcirc_00485","circRNA","DevSeq"
"ATcirc_00486","circRNA","DevSeq"
"ATcirc_00487","circRNA","DevSeq"
"ATcirc_00488","circRNA","DevSeq"
"ATcirc_00490","circRNA","DevSeq"
"ATcirc_00491","circRNA","DevSeq"
"ATcirc_00492","circRNA","DevSeq"
"ATcirc_00493","circRNA","DevSeq"
"ATcirc_00494","circRNA","DevSeq"
"ATcirc_00495","circRNA","DevSeq"
"ATcirc_00497","circRNA","DevSeq"
"ATcirc_00498","circRNA","DevSeq"
"ATcirc_00499","circRNA","DevSeq"
"ATcirc_00500","circRNA","DevSeq"
"ATcirc_00501","circRNA","DevSeq"
"ATcirc_00502","circRNA","DevSeq"
"ATcirc_00503","circRNA","DevSeq"
"ATcirc_00504","circRNA","DevSeq"
"ATcirc_00505","circRNA","DevSeq"
"ATcirc_00506","circRNA","DevSeq"
"ATcirc_00507","circRNA","DevSeq"
"ATcirc_00508","circRNA","DevSeq"
"ATcirc_00509","circRNA","DevSeq"
"ATcirc_00510","circRNA","DevSeq"
"ATcirc_00511","circRNA","DevSeq"
"ATcirc_00514","circRNA","DevSeq"
"ATcirc_00515","circRNA","DevSeq"
"ATcirc_00516","circRNA","DevSeq"
"ATcirc_00517","circRNA","DevSeq"
"ATcirc_00518","circRNA","DevSeq"
"ATcirc_00519","circRNA","DevSeq"
"ATcirc_00520","circRNA","DevSeq"
"ATcirc_00523","circRNA","DevSeq"
"ATcirc_00524","circRNA","DevSeq"
"ATcirc_00525","circRNA","DevSeq"
"ATcirc_00526","circRNA","DevSeq"
"ATcirc_00528","circRNA","DevSeq"
"ATcirc_00529","circRNA","DevSeq"
"ATcirc_00530","circRNA","DevSeq"
"ATcirc_00531","circRNA","DevSeq"
"ATcirc_00532","circRNA","DevSeq"
"ATcirc_00533","circRNA","DevSeq"
"ATcirc_00534","circRNA","DevSeq"
"ATcirc_00535","circRNA","DevSeq"
"ATcirc_00536","circRNA","DevSeq"
"ATcirc_00537","circRNA","DevSeq"
"ATcirc_00538","circRNA","DevSeq"
"ATcirc_00539","circRNA","DevSeq"
"ATcirc_00540","circRNA","DevSeq"
"ATcirc_00541","circRNA","DevSeq"
"ATcirc_00542","circRNA","DevSeq"
"ATcirc_00543","circRNA","DevSeq"
"ATcirc_00544","circRNA","DevSeq"
"ATcirc_00545","circRNA","DevSeq"
"ATcirc_00546","circRNA","DevSeq"
"ATcirc_00547","circRNA","DevSeq"
"ATcirc_00548","circRNA","DevSeq"
"ATcirc_00549","circRNA","DevSeq"
"ATcirc_00550","circRNA","DevSeq"
"ATcirc_00552","circRNA","DevSeq"
"ATcirc_00553","circRNA","DevSeq"
"ATcirc_00554","circRNA","DevSeq"
"ATcirc_00555","circRNA","DevSeq"
"ATcirc_00558","circRNA","DevSeq"
"ATcirc_00559","circRNA","DevSeq"
"ATcirc_00560","circRNA","DevSeq"
"ATcirc_00561","circRNA","DevSeq"
"ATcirc_00562","circRNA","DevSeq"
"ATcirc_00563","circRNA","DevSeq"
"ATcirc_00564","circRNA","DevSeq"
"ATcirc_00565","circRNA","DevSeq"
"ATcirc_00566","circRNA","DevSeq"
"ATcirc_00567","circRNA","DevSeq"
"ATcirc_00568","circRNA","DevSeq"
"ATcirc_00569","circRNA","DevSeq"
"ATcirc_00570","circRNA","DevSeq"
"ATcirc_00574","circRNA","DevSeq"
"ATcirc_00575","circRNA","DevSeq"
"ATcirc_00576","circRNA","DevSeq"
"ATcirc_00577","circRNA","DevSeq"
"ATcirc_00578","circRNA","DevSeq"
"ATcirc_00579","circRNA","DevSeq"
"ATcirc_00581","circRNA","DevSeq"
"ATcirc_00582","circRNA","DevSeq"
"ATcirc_00583","circRNA","DevSeq"
"ATcirc_00584","circRNA","DevSeq"
"ATcirc_00585","circRNA","DevSeq"
"ATcirc_00586","circRNA","DevSeq"
"ATcirc_00587","circRNA","DevSeq"
"ATcirc_00588","circRNA","DevSeq"
"ATcirc_00589","circRNA","DevSeq"
"ATcirc_00590","circRNA","DevSeq"
"ATcirc_00591","circRNA","DevSeq"
"ATcirc_00596","circRNA","DevSeq"
"ATcirc_00597","circRNA","DevSeq"
"ATcirc_00598","circRNA","DevSeq"
"ATcirc_00601","circRNA","DevSeq"
"ATcirc_00602","circRNA","DevSeq"
"ATcirc_00603","circRNA","DevSeq"
"ATcirc_00604","circRNA","DevSeq"
"ATcirc_00605","circRNA","DevSeq"
"ATcirc_00606","circRNA","DevSeq"
"ATcirc_00607","circRNA","DevSeq"
"ATcirc_00608","circRNA","DevSeq"
"ATcirc_00611","circRNA","DevSeq"
"ATcirc_00612","circRNA","DevSeq"
"ATcirc_00613","circRNA","DevSeq"
"ATcirc_00614","circRNA","DevSeq"
"ATcirc_00615","circRNA","DevSeq"
"ATcirc_00617","circRNA","DevSeq"
"ATcirc_00618","circRNA","DevSeq"
"ATcirc_00619","circRNA","DevSeq"
"ATcirc_00620","circRNA","DevSeq"
"ATcirc_00621","circRNA","DevSeq"
"ATcirc_00623","circRNA","DevSeq"
"ATcirc_00624","circRNA","DevSeq"
"ATcirc_00625","circRNA","DevSeq"
"ATcirc_00627","circRNA","DevSeq"
"ATcirc_00628","circRNA","DevSeq"
"ATcirc_00629","circRNA","DevSeq"
"ATcirc_00630","circRNA","DevSeq"
"ATcirc_00631","circRNA","DevSeq"
"ATcirc_00632","circRNA","DevSeq"
"ATcirc_00633","circRNA","DevSeq"
"ATcirc_00634","circRNA","DevSeq"
"ATcirc_00635","circRNA","DevSeq"
"ATcirc_00637","circRNA","DevSeq"
"ATcirc_00638","circRNA","DevSeq"
"ATcirc_00639","circRNA","DevSeq"
"ATcirc_00640","circRNA","DevSeq"
"ATcirc_00641","circRNA","DevSeq"
"ATcirc_00643","circRNA","DevSeq"
"ATcirc_00644","circRNA","DevSeq"
"ATcirc_00645","circRNA","DevSeq"
"ATcirc_00646","circRNA","DevSeq"
"ATcirc_00647","circRNA","DevSeq"
"ATcirc_00648","circRNA","DevSeq"
"ATcirc_00649","circRNA","DevSeq"
"ATcirc_00650","circRNA","DevSeq"
"ATcirc_00651","circRNA","DevSeq"
"ATcirc_00652","circRNA","DevSeq"
"ATcirc_00654","circRNA","DevSeq"
"ATcirc_00655","circRNA","DevSeq"
"ATcirc_00656","circRNA","DevSeq"
"ATcirc_00657","circRNA","DevSeq"
"ATcirc_00658","circRNA","DevSeq"
"ATcirc_00659","circRNA","DevSeq"
"ATcirc_00660","circRNA","DevSeq"
"ATcirc_00661","circRNA","DevSeq"
"ATcirc_00662","circRNA","DevSeq"
"ATcirc_00663","circRNA","DevSeq"
"ATcirc_00664","circRNA","DevSeq"
"ATcirc_00665","circRNA","DevSeq"
"ATcirc_00666","circRNA","DevSeq"
"ATcirc_00667","circRNA","DevSeq"
"ATcirc_00668","circRNA","DevSeq"
"ATcirc_00669","circRNA","DevSeq"
"ATcirc_00670","circRNA","DevSeq"
"ATcirc_00671","circRNA","DevSeq"
"ATcirc_00672","circRNA","DevSeq"
"ATcirc_00673","circRNA","DevSeq"
"ATcirc_00674","circRNA","DevSeq"
"ATcirc_00677","circRNA","DevSeq"
"ATcirc_00678","circRNA","DevSeq"
"ATcirc_00679","circRNA","DevSeq"
"ATcirc_00680","circRNA","DevSeq"
"ATcirc_00681","circRNA","DevSeq"
"ATcirc_00682","circRNA","DevSeq"
"ATcirc_00683","circRNA","DevSeq"
"ATcirc_00684","circRNA","DevSeq"
"ATcirc_00685","circRNA","DevSeq"
"ATcirc_00686","circRNA","DevSeq"
"ATcirc_00687","circRNA","DevSeq"
"ATcirc_00688","circRNA","DevSeq"
"ATcirc_00689","circRNA","DevSeq"
"ATcirc_00690","circRNA","DevSeq"
"ATcirc_00691","circRNA","DevSeq"
"ATcirc_00692","circRNA","DevSeq"
"ATcirc_00693","circRNA","DevSeq"
"ATcirc_00694","circRNA","DevSeq"
"ATcirc_00695","circRNA","DevSeq"
"ATcirc_00698","circRNA","DevSeq"
"ATcirc_00703","circRNA","DevSeq"
"ATcirc_00704","circRNA","DevSeq"
"ATcirc_00705","circRNA","DevSeq"
"ATcirc_00706","circRNA","DevSeq"
"ATcirc_00707","circRNA","DevSeq"
"ATcirc_00708","circRNA","DevSeq"
"ATcirc_00709","circRNA","DevSeq"
"ATcirc_00710","circRNA","DevSeq"
"ATcirc_00711","circRNA","DevSeq"
"ATcirc_00712","circRNA","DevSeq"
"ATcirc_00713","circRNA","DevSeq"
"ATcirc_00714","circRNA","DevSeq"
"ATcirc_00715","circRNA","DevSeq"
"ATcirc_00716","circRNA","DevSeq"
"ATcirc_00717","circRNA","DevSeq"
"ATcirc_00718","circRNA","DevSeq"
"ATcirc_00719","circRNA","DevSeq"
"ATcirc_00720","circRNA","DevSeq"
"ATcirc_00721","circRNA","DevSeq"
"ATcirc_00722","circRNA","DevSeq"
"ATcirc_00723","circRNA","DevSeq"
"ATcirc_00724","circRNA","DevSeq"
"ATcirc_00725","circRNA","DevSeq"
"ATcirc_00726","circRNA","DevSeq"
"ATcirc_00727","circRNA","DevSeq"
"ATcirc_00728","circRNA","DevSeq"
"ATcirc_00729","circRNA","DevSeq"
"ATcirc_00730","circRNA","DevSeq"
"ATcirc_00731","circRNA","DevSeq"
"ATcirc_00732","circRNA","DevSeq"
"ATcirc_00733","circRNA","DevSeq"
"ATcirc_00734","circRNA","DevSeq"
"ATcirc_00735","circRNA","DevSeq"
"ATcirc_00736","circRNA","DevSeq"
"ATcirc_00737","circRNA","DevSeq"
"ATcirc_00738","circRNA","DevSeq"
"ATcirc_00739","circRNA","DevSeq"
"ATcirc_00740","circRNA","DevSeq"
"ATcirc_00741","circRNA","DevSeq"
"ATcirc_00742","circRNA","DevSeq"
"ATcirc_00743","circRNA","DevSeq"
"ATcirc_00744","circRNA","DevSeq"
"ATcirc_00745","circRNA","DevSeq"
"ATcirc_00746","circRNA","DevSeq"
"ATcirc_00747","circRNA","DevSeq"
"ATcirc_00748","circRNA","DevSeq"
"ATcirc_00749","circRNA","DevSeq"
"ATcirc_00750","circRNA","DevSeq"
"ATcirc_00751","circRNA","DevSeq"
"ATcirc_00752","circRNA","DevSeq"
"ATcirc_00753","circRNA","DevSeq"
"ATcirc_00755","circRNA","DevSeq"
"ATcirc_00756","circRNA","DevSeq"
"ATcirc_00757","circRNA","DevSeq"
"ATcirc_00758","circRNA","DevSeq"
"ATcirc_00759","circRNA","DevSeq"
"ATcirc_00760","circRNA","DevSeq"
"ATcirc_00761","circRNA","DevSeq"
"ATcirc_00762","circRNA","DevSeq"
"ATcirc_00763","circRNA","DevSeq"
"ATcirc_00764","circRNA","DevSeq"
"ATcirc_00765","circRNA","DevSeq"
"ATcirc_00766","circRNA","DevSeq"
"ATcirc_00767","circRNA","DevSeq"
"ATcirc_00768","circRNA","DevSeq"
"ATcirc_00769","circRNA","DevSeq"
"ATcirc_00770","circRNA","DevSeq"
"ATcirc_00771","circRNA","DevSeq"
"ATcirc_00772","circRNA","DevSeq"
"ATcirc_00775","circRNA","DevSeq"
"ATcirc_00776","circRNA","DevSeq"
"ATcirc_00777","circRNA","DevSeq"
"ATcirc_00778","circRNA","DevSeq"
"ATcirc_00779","circRNA","DevSeq"
"ATcirc_00780","circRNA","DevSeq"
"ATcirc_00781","circRNA","DevSeq"
"ATcirc_00782","circRNA","DevSeq"
"ATcirc_00783","circRNA","DevSeq"
"ATcirc_00784","circRNA","DevSeq"
"ATcirc_00786","circRNA","DevSeq"
"ATcirc_00787","circRNA","DevSeq"
"ATcirc_00788","circRNA","DevSeq"
"ATcirc_00789","circRNA","DevSeq"
"ATcirc_00791","circRNA","DevSeq"
"ATcirc_00792","circRNA","DevSeq"
"ATcirc_00793","circRNA","DevSeq"
"ATcirc_00794","circRNA","DevSeq"
"ATcirc_00795","circRNA","DevSeq"
"ATcirc_00796","circRNA","DevSeq"
"ATcirc_00800","circRNA","DevSeq"
"ATcirc_00803","circRNA","DevSeq"
"ATcirc_00804","circRNA","DevSeq"
"ATcirc_00806","circRNA","DevSeq"
"ATcirc_00807","circRNA","DevSeq"
"ATcirc_00808","circRNA","DevSeq"
"ATcirc_00809","circRNA","DevSeq"
"ATcirc_00810","circRNA","DevSeq"
"ATcirc_00811","circRNA","DevSeq"
"ATcirc_00812","circRNA","DevSeq"
"ATcirc_00813","circRNA","DevSeq"
"ATcirc_00814","circRNA","DevSeq"
"ATcirc_00817","circRNA","DevSeq"
"ATcirc_00819","circRNA","DevSeq"
"ATcirc_00820","circRNA","DevSeq"
"ATcirc_00821","circRNA","DevSeq"
"ATcirc_00822","circRNA","DevSeq"
"ATcirc_00823","circRNA","DevSeq"
"ATcirc_00824","circRNA","DevSeq"
"ATcirc_00825","circRNA","DevSeq"
"ATcirc_00826","circRNA","DevSeq"
"ATcirc_00827","circRNA","DevSeq"
"ATcirc_00828","circRNA","DevSeq"
"ATcirc_00829","circRNA","DevSeq"
"ATcirc_00830","circRNA","DevSeq"
"ATcirc_00831","circRNA","DevSeq"
"ATcirc_00832","circRNA","DevSeq"
"ATcirc_00833","circRNA","DevSeq"
"ATcirc_00834","circRNA","DevSeq"
"ATcirc_00835","circRNA","DevSeq"
"ATcirc_00838","circRNA","DevSeq"
"ATcirc_00839","circRNA","DevSeq"
"ATcirc_00840","circRNA","DevSeq"
"ATcirc_00841","circRNA","DevSeq"
"ATcirc_00842","circRNA","DevSeq"
"ATcirc_00843","circRNA","DevSeq"
"ATcirc_00844","circRNA","DevSeq"
"ATcirc_00846","circRNA","DevSeq"
"ATcirc_00847","circRNA","DevSeq"
"ATcirc_00848","circRNA","DevSeq"
"ATcirc_00849","circRNA","DevSeq"
"ATcirc_00850","circRNA","DevSeq"
"ATcirc_00851","circRNA","DevSeq"
"ATcirc_00852","circRNA","DevSeq"
"ATcirc_00853","circRNA","DevSeq"
"ATcirc_00854","circRNA","DevSeq"
"ATcirc_00855","circRNA","DevSeq"
"ATcirc_00856","circRNA","DevSeq"
"ATcirc_00857","circRNA","DevSeq"
"ATcirc_00858","circRNA","DevSeq"
"ATcirc_00859","circRNA","DevSeq"
"ATcirc_00860","circRNA","DevSeq"
"ATcirc_00861","circRNA","DevSeq"
"ATcirc_00862","circRNA","DevSeq"
"ATcirc_00863","circRNA","DevSeq"
"ATcirc_00864","circRNA","DevSeq"
"ATcirc_00865","circRNA","DevSeq"
"ATcirc_00866","circRNA","DevSeq"
"ATcirc_00867","circRNA","DevSeq"
"ATcirc_00868","circRNA","DevSeq"
"ATcirc_00869","circRNA","DevSeq"
"ATcirc_00871","circRNA","DevSeq"
"ATcirc_00872","circRNA","DevSeq"
"ATcirc_00873","circRNA","DevSeq"
"ATcirc_00874","circRNA","DevSeq"
"ATcirc_00875","circRNA","DevSeq"
"ATcirc_00876","circRNA","DevSeq"
"ATcirc_00877","circRNA","DevSeq"
"ATcirc_00878","circRNA","DevSeq"
"ATcirc_00879","circRNA","DevSeq"
"ATcirc_00880","circRNA","DevSeq"
"ATcirc_00881","circRNA","DevSeq"
"ATcirc_00882","circRNA","DevSeq"
"ATcirc_00883","circRNA","DevSeq"
"ATcirc_00884","circRNA","DevSeq"
"ATcirc_00888","circRNA","DevSeq"
"ATcirc_00889","circRNA","DevSeq"
"ATcirc_00890","circRNA","DevSeq"
"ATcirc_00891","circRNA","DevSeq"
"ATcirc_00892","circRNA","DevSeq"
"ATcirc_00893","circRNA","DevSeq"
"ATcirc_00894","circRNA","DevSeq"
"ATcirc_00895","circRNA","DevSeq"
"ATcirc_00896","circRNA","DevSeq"
"ATcirc_00897","circRNA","DevSeq"
"ATcirc_00898","circRNA","DevSeq"
"ATcirc_00899","circRNA","DevSeq"
"ATcirc_00903","circRNA","DevSeq"
"ATcirc_00904","circRNA","DevSeq"
"ATcirc_00905","circRNA","DevSeq"
"ATcirc_00908","circRNA","DevSeq"
"ATcirc_00909","circRNA","DevSeq"
"ATcirc_00910","circRNA","DevSeq"
"ATcirc_00911","circRNA","DevSeq"
"ATcirc_00912","circRNA","DevSeq"
"ATcirc_00913","circRNA","DevSeq"
"ATcirc_00914","circRNA","DevSeq"
"ATcirc_00915","circRNA","DevSeq"
"ATcirc_00916","circRNA","DevSeq"
"ATcirc_00917","circRNA","DevSeq"
"ATcirc_00918","circRNA","DevSeq"
"ATcirc_00919","circRNA","DevSeq"
"ATcirc_00920","circRNA","DevSeq"
"ATcirc_00921","circRNA","DevSeq"
"ATcirc_00922","circRNA","DevSeq"
"ATcirc_00923","circRNA","DevSeq"
"ATcirc_00924","circRNA","DevSeq"
"ATcirc_00925","circRNA","DevSeq"
"ATcirc_00926","circRNA","DevSeq"
"ATcirc_00927","circRNA","DevSeq"
"ATcirc_00928","circRNA","DevSeq"
"ATcirc_00930","circRNA","DevSeq"
"ATcirc_00931","circRNA","DevSeq"
"ATcirc_00932","circRNA","DevSeq"
"ATcirc_00933","circRNA","DevSeq"
"ATcirc_00934","circRNA","DevSeq"
"ATcirc_00935","circRNA","DevSeq"
"ATcirc_00936","circRNA","DevSeq"
"ATcirc_00937","circRNA","DevSeq"
"ATcirc_00938","circRNA","DevSeq"
"ATcirc_00939","circRNA","DevSeq"
"ATcirc_00940","circRNA","DevSeq"
"ATcirc_00941","circRNA","DevSeq"
"ATcirc_00942","circRNA","DevSeq"
"ATcirc_00943","circRNA","DevSeq"
"ATcirc_00944","circRNA","DevSeq"
"ATcirc_00945","circRNA","DevSeq"
"ATcirc_00947","circRNA","DevSeq"
"ATcirc_00948","circRNA","DevSeq"
"ATcirc_00949","circRNA","DevSeq"
"ATcirc_00950","circRNA","DevSeq"
"ATcirc_00951","circRNA","DevSeq"
"ATcirc_00952","circRNA","DevSeq"
"ATcirc_00953","circRNA","DevSeq"
"ATcirc_00954","circRNA","DevSeq"
"ATcirc_00955","circRNA","DevSeq"
"ATcirc_00956","circRNA","DevSeq"
"ATcirc_00957","circRNA","DevSeq"
"ATcirc_00958","circRNA","DevSeq"
"ATcirc_00959","circRNA","DevSeq"
"ATcirc_00960","circRNA","DevSeq"
"ATcirc_00961","circRNA","DevSeq"
"ATcirc_00962","circRNA","DevSeq"
"ATcirc_00963","circRNA","DevSeq"
"ATcirc_00964","circRNA","DevSeq"
"ATcirc_00965","circRNA","DevSeq"
"ATcirc_00966","circRNA","DevSeq"
"ATcirc_00968","circRNA","DevSeq"
"ATcirc_00969","circRNA","DevSeq"
"ATcirc_00970","circRNA","DevSeq"
"ATcirc_00971","circRNA","DevSeq"
"ATcirc_00972","circRNA","DevSeq"
"ATcirc_00973","circRNA","DevSeq"
"ATcirc_00974","circRNA","DevSeq"
"ATcirc_00975","circRNA","DevSeq"
"ATcirc_00977","circRNA","DevSeq"
"ATcirc_00978","circRNA","DevSeq"
"ATcirc_00979","circRNA","DevSeq"
"ATcirc_00980","circRNA","DevSeq"
"ATcirc_00981","circRNA","DevSeq"
"ATcirc_00982","circRNA","DevSeq"
"ATcirc_00983","circRNA","DevSeq"
"ATcirc_00984","circRNA","DevSeq"
"ATcirc_00985","circRNA","DevSeq"
"ATcirc_00986","circRNA","DevSeq"
"ATcirc_00987","circRNA","DevSeq"
"ATcirc_00988","circRNA","DevSeq"
"ATcirc_00989","circRNA","DevSeq"
"ATcirc_00990","circRNA","DevSeq"
"ATcirc_00991","circRNA","DevSeq"
"ATcirc_00992","circRNA","DevSeq"
"ATcirc_00993","circRNA","DevSeq"
"ATcirc_00994","circRNA","DevSeq"
"ATcirc_00995","circRNA","DevSeq"
"ATcirc_00996","circRNA","DevSeq"
"ATcirc_00997","circRNA","DevSeq"
"ATcirc_00998","circRNA","DevSeq"
"ATcirc_00999","circRNA","DevSeq"
"ATcirc_01000","circRNA","DevSeq"
"ATcirc_01001","circRNA","DevSeq"
"ATcirc_01002","circRNA","DevSeq"
"ATcirc_01003","circRNA","DevSeq"
"ATcirc_01004","circRNA","DevSeq"
"ATcirc_01005","circRNA","DevSeq"
"ATcirc_01006","circRNA","DevSeq"
"ATcirc_01007","circRNA","DevSeq"
"ATcirc_01008","circRNA","DevSeq"
"ATcirc_01009","circRNA","DevSeq"
"ATcirc_01010","circRNA","DevSeq"
"ATcirc_01011","circRNA","DevSeq"
"ATcirc_01012","circRNA","DevSeq"
"ATcirc_01013","circRNA","DevSeq"
"ATcirc_01015","circRNA","DevSeq"
"ATcirc_01016","circRNA","DevSeq"
"ATcirc_01017","circRNA","DevSeq"
"ATcirc_01018","circRNA","DevSeq"
"ATcirc_01019","circRNA","DevSeq"
"ATcirc_01020","circRNA","DevSeq"
"ATcirc_01021","circRNA","DevSeq"
"ATcirc_01022","circRNA","DevSeq"
"ATcirc_01024","circRNA","DevSeq"
"ATcirc_01025","circRNA","DevSeq"
"ATcirc_01026","circRNA","DevSeq"
"ATcirc_01028","circRNA","DevSeq"
"ATcirc_01029","circRNA","DevSeq"
"ATcirc_01030","circRNA","DevSeq"
"ATcirc_01031","circRNA","DevSeq"
"ATcirc_01032","circRNA","DevSeq"
"ATcirc_01033","circRNA","DevSeq"
"ATcirc_01034","circRNA","DevSeq"
"ATcirc_01035","circRNA","DevSeq"
"ATcirc_01036","circRNA","DevSeq"
"ATcirc_01037","circRNA","DevSeq"
"ATcirc_01038","circRNA","DevSeq"
"ATcirc_01039","circRNA","DevSeq"
"ATcirc_01040","circRNA","DevSeq"
"ATcirc_01041","circRNA","DevSeq"
"ATcirc_01042","circRNA","DevSeq"
"ATcirc_01043","circRNA","DevSeq"
"ATcirc_01051","circRNA","DevSeq"
"ATcirc_01052","circRNA","DevSeq"
"ATcirc_01053","circRNA","DevSeq"
"ATcirc_01054","circRNA","DevSeq"
"ATcirc_01055","circRNA","DevSeq"
"ATcirc_01056","circRNA","DevSeq"
"ATcirc_01057","circRNA","DevSeq"
"ATcirc_01058","circRNA","DevSeq"
"ATcirc_01059","circRNA","DevSeq"
"ATcirc_01060","circRNA","DevSeq"
"ATcirc_01061","circRNA","DevSeq"
"ATcirc_01062","circRNA","DevSeq"
"ATcirc_01063","circRNA","DevSeq"
"ATcirc_01064","circRNA","DevSeq"
"ATcirc_01066","circRNA","DevSeq"
"ATcirc_01067","circRNA","DevSeq"
"ATcirc_01068","circRNA","DevSeq"
"ATcirc_01069","circRNA","DevSeq"
"ATcirc_01070","circRNA","DevSeq"
"ATcirc_01071","circRNA","DevSeq"
"ATcirc_01072","circRNA","DevSeq"
"ATcirc_01073","circRNA","DevSeq"
"ATcirc_01074","circRNA","DevSeq"
"ATcirc_01075","circRNA","DevSeq"
"ATcirc_01076","circRNA","DevSeq"
"ATcirc_01077","circRNA","DevSeq"
"ATcirc_01078","circRNA","DevSeq"
"ATcirc_01079","circRNA","DevSeq"
"ATcirc_01084","circRNA","DevSeq"
"ATcirc_01085","circRNA","DevSeq"
"ATcirc_01086","circRNA","DevSeq"
"ATcirc_01087","circRNA","DevSeq"
"ATcirc_01088","circRNA","DevSeq"
"ATcirc_01089","circRNA","DevSeq"
"ATcirc_01090","circRNA","DevSeq"
"ATcirc_01091","circRNA","DevSeq"
"ATcirc_01092","circRNA","DevSeq"
"ATcirc_01093","circRNA","DevSeq"
"ATcirc_01094","circRNA","DevSeq"
"ATcirc_01095","circRNA","DevSeq"
"ATcirc_01096","circRNA","DevSeq"
"ATcirc_01097","circRNA","DevSeq"
"ATcirc_01098","circRNA","DevSeq"
"ATcirc_01099","circRNA","DevSeq"
"ATcirc_01100","circRNA","DevSeq"
"ATcirc_01101","circRNA","DevSeq"
"ATcirc_01103","circRNA","DevSeq"
"ATcirc_01104","circRNA","DevSeq"
"ATcirc_01105","circRNA","DevSeq"
"ATcirc_01106","circRNA","DevSeq"
"ATcirc_01107","circRNA","DevSeq"
"ATcirc_01108","circRNA","DevSeq"
"ATcirc_01109","circRNA","DevSeq"
"ATcirc_01110","circRNA","DevSeq"
"ATcirc_01111","circRNA","DevSeq"
"ATcirc_01112","circRNA","DevSeq"
"ATcirc_01113","circRNA","DevSeq"
"ATcirc_01114","circRNA","DevSeq"
"ATcirc_01115","circRNA","DevSeq"
"ATcirc_01116","circRNA","DevSeq"
"ATcirc_01117","circRNA","DevSeq"
"ATcirc_01118","circRNA","DevSeq"
"ATcirc_01119","circRNA","DevSeq"
"ATcirc_01120","circRNA","DevSeq"
"ATcirc_01121","circRNA","DevSeq"
"ATcirc_01122","circRNA","DevSeq"
"ATcirc_01123","circRNA","DevSeq"
"ATcirc_01124","circRNA","DevSeq"
"ATcirc_01127","circRNA","DevSeq"
"ATcirc_01128","circRNA","DevSeq"
"ATcirc_01129","circRNA","DevSeq"
"ATcirc_01134","circRNA","DevSeq"
"ATcirc_01135","circRNA","DevSeq"
"ATcirc_01136","circRNA","DevSeq"
"ATcirc_01137","circRNA","DevSeq"
"ATcirc_01138","circRNA","DevSeq"
"ATcirc_01139","circRNA","DevSeq"
"ATcirc_01140","circRNA","DevSeq"
